"ZagreusField","ID","ID","ID","","","","Line","","","Notes by DK"
"Integrated","ZagreusField_","4123","ZagreusField_4123","","","","Об'єднана міць.","","",""
"Integrated","ZagreusField_","4124","ZagreusField_4124","","","","Об'єднана сила.","","",""
"Integrated","ZagreusField_","4125","ZagreusField_4125","","","","Завжди мало.","","",""
"Integrated","ZagreusField_","4126","ZagreusField_4126","","","","Нескінченна Темінь.","","",""
"Integrated","ZagreusField_","4127","ZagreusField_4127","","","","Вкутаний Темінню.","","",""
"Integrated","ZagreusField_","4128","ZagreusField_4128","","","","Чиста Темінь.","","",""
"Integrated","ZagreusField_","4129","ZagreusField_4129","","","","Темна жага.","","",""
"Integrated","ZagreusField_","4130","ZagreusField_4130","","","","Ще...","","",""
"Integrated","ZagreusField_","4131","ZagreusField_4131","","","","Пробачте, Лорде Зевс.","","",""
"Integrated","ZagreusField_","4132","ZagreusField_4132","","","","Пробач мені, Дядьку.","","",""
"Integrated","ZagreusField_","4133","ZagreusField_4133","","","","Ненавиджу так чинити, Дядьку.","","",""
"Integrated","ZagreusField_","4134","ZagreusField_4134","","","","Пробач, Дядьку Посейдоне.","","",""
"Integrated","ZagreusField_","4135","ZagreusField_4135","","","","Не сердься. Дядьку?","","",""
"Integrated","ZagreusField_","4136","ZagreusField_4136","","","","Посейдону це не сподобається.","","",""
"Integrated","ZagreusField_","4137","ZagreusField_4137","","","","Леді Афіно, пробач мені.","","",""
"Integrated","ZagreusField_","4138","ZagreusField_4138","","","","Я ненавиджу так вчиняти, Афіно.","","",""
"Integrated","ZagreusField_","4139","ZagreusField_4139","","","","Пробач мені, Афіно.","","",""
"Integrated","ZagreusField_","4140","ZagreusField_4140","","","","Аресе, пробач мені.","","",""
"Integrated","ZagreusField_","4141","ZagreusField_4141","","","","Не вбивай мене, Аресе.","","",""
"Integrated","ZagreusField_","4142","ZagreusField_4142","","","","Пробачте, Лорде Арес.","","",""
"Integrated","ZagreusField_","4143","ZagreusField_4143","","","","Леді Афродіто, мені шкода.","","",""
"Integrated","ZagreusField_","4144","ZagreusField_4144","","","","Не гнівайся на мене, Афродіто.","","",""
"Integrated","ZagreusField_","4145","ZagreusField_4145","","","","Афродіті це не сподобається.","","",""
"Integrated","ZagreusField_","4146","ZagreusField_4146","","","","Пробач, Артемідо.","","",""
"Integrated","ZagreusField_","4147","ZagreusField_4147","","","","Без образ, Леді Артемідо?","","",""
"Integrated","ZagreusField_","4148","ZagreusField_4148","","","","Мусив це зробити, Артемідо.","","",""
"Integrated","ZagreusField_","4149","ZagreusField_4149","","","","Пробач, приятелю Діонісе.","","",""
"Integrated","ZagreusField_","4150","ZagreusField_4150","","","","Не сприймай це особисто, Діонісе.","","",""
"Integrated","ZagreusField_","4151","ZagreusField_4151","","","","Досі приятелі, правда, Діонісе?","","",""
"Integrated","ZagreusField_","4152","ZagreusField_4152","","","","Леді Деметро, прошу пробачення.","","",""
"Integrated","ZagreusField_","4153","ZagreusField_4153","","","","Змилуйтеся, Деметро...","","",""
"Integrated","ZagreusField_","4154","ZagreusField_4154","","","","Пробачте, Деметро.","","",""
"Integrated","ZagreusField_","4155","ZagreusField_4155","","","","Йому це не сподобається.","","",""
"Integrated","ZagreusField_","4156","ZagreusField_4156","","","","Їй це не сподобається.","","",""
"Integrated","ZagreusField_","4157","ZagreusField_4157","","","","Він такого не потерпить.","","",""
"Integrated","ZagreusField_","4158","ZagreusField_4158","","","","Вона цього не пробачить.","","",""
"Integrated","ZagreusField_","4159","ZagreusField_4159","","","","Не те щоб у мене був вибір.","","",""
"Integrated","ZagreusField_","4160","ZagreusField_4160","","","","Мусив це зробити.","","",""
"Integrated","ZagreusField_","4161","ZagreusField_4161","","","","Ось і все.","","",""
"Integrated","ZagreusField_","4162","ZagreusField_4162","","","","Мусив вибрати.","","",""
"Integrated","ZagreusField_","4163","ZagreusField_4163","","","","А ось його гнів.","","",""
"Integrated","ZagreusField_","4164","ZagreusField_4164","","","","А ось її гнів.","","",""
"Integrated","ZagreusField_","4165","ZagreusField_4165","","","","Покажемо йому, на що ми здатні.","","",""
"Integrated","ZagreusField_","4166","ZagreusField_4166","","","","Покажемо їй, на що ми здатні.","","",""
"Integrated","ZagreusField_","4167","ZagreusField_4167","","","","Тоді, покажемо йому, на що ми здатні.","","",""
"Integrated","ZagreusField_","4168","ZagreusField_4168","","","","Тоді, покажемо їй, на що ми здатні.","","",""
"Integrated","ZagreusField_","4169","ZagreusField_4169","","","","Не може ж він сердитись вічно.","","",""
"Integrated","ZagreusField_","4170","ZagreusField_4170","","","","Не може ж вона сердитись вічно.","","",""
"Integrated","ZagreusField_","4171","ZagreusField_4171","","","","Настав час завоювати його прихильність.","","",""
"Integrated","ZagreusField_","4172","ZagreusField_4172","","","","Настав час завоювати його прихильність.","","",""
"Integrated","ZagreusField_","4173","ZagreusField_4173","","","","Сила Дедала.","","",""
"Integrated","ZagreusField_","4174","ZagreusField_4174","","","","Налаштував.","","",""
"Integrated","ZagreusField_","4175","ZagreusField_4175","","","","Все налаштовано.","","",""
"Integrated","ZagreusField_","4176","ZagreusField_4176","","","","Покращив.","","",""
"Integrated","ZagreusField_","4177","ZagreusField_4177","","","","Це підійде.","","",""
"Integrated","ZagreusField_","4178","ZagreusField_4178","","","","Довів до ладу.","","",""
"Integrated","ZagreusField_","4179","ZagreusField_4179","","","","Це має спрацювати.","","",""
"Integrated","ZagreusField_","4180","ZagreusField_4180","","","","Має спрацювати.","","",""
"Integrated","ZagreusField_","4181","ZagreusField_4181","","","","Подивимось, як воно буде.","","",""
"Integrated","ZagreusField_","4182","ZagreusField_4182","","","","Ось так.","","",""
"Integrated","ZagreusField_","4183","ZagreusField_4183","","","","Загострив.","","",""
"Integrated","ZagreusField_","4184","ZagreusField_4184","","","","Ось це клинок.","","",""
"Integrated","ZagreusField_","4185","ZagreusField_4185","","","","Гострий як бритва.","","",""
"Integrated","ZagreusField_","4186","ZagreusField_4186","","","","Дивовижний лук.","","",""
"Integrated","ZagreusField_","4187","ZagreusField_4187","","","","Туго натягнуто.","","",""
"Integrated","ZagreusField_","4188","ZagreusField_4188","","","","Додатково нагострений.","","",""
"Integrated","ZagreusField_","4189","ZagreusField_4189","","","","Якраз те, що треба.","","",""
"Integrated","ZagreusField_","4190","ZagreusField_4190","","","","Не надто тяжко.","","",""
"Integrated","ZagreusField_","4191","ZagreusField_4191","","","","Гарний і міцний.","","",""
"Integrated","ZagreusField_","4192","ZagreusField_4192","","","","Краще поквапитись та приступити до роботи.","","",""
"Integrated","ZagreusField_","4193","ZagreusField_4193","","","","Чудово сидять.","","",""
"Integrated","ZagreusField_","4194","ZagreusField_4194","","","","Зарядився.","","",""
"Integrated","ZagreusField_","4195","ZagreusField_4195","","","","Озброєний і готовий.","","",""
"Integrated","ZagreusField_","4196","ZagreusField_4196","","","","Я вибрався.","","",""
"Integrated","ZagreusField_","4197","ZagreusField_4197","","","","Я вибрався звідси.","","",""
"Integrated","ZagreusField_","4198","ZagreusField_4198","","","","Погнали.","","",""
"Integrated","ZagreusField_","4199","ZagreusField_4199","","","","Ну гаразд, Батьку.","","",""
"Integrated","ZagreusField_","4200","ZagreusField_4200","","","","Вперед, у мерзлоту.","","",""
"Integrated","ZagreusField_","4201","ZagreusField_4201","","","","Я можу це зробити.","","",""
"Integrated","ZagreusField_","4202","ZagreusField_4202","","","","Мушу це робити.","","",""
"Integrated","ZagreusField_","4203","ZagreusField_4203","","","","Дістався так далеко.","","",""
"Integrated","ZagreusField_","4204","ZagreusField_4204","","","","Я благословенний.","","",""
"Integrated","ZagreusField_","4205","ZagreusField_4205","","","","Я і справді благословенний.","","",""
"Integrated","ZagreusField_","4206","ZagreusField_4206","","","","Дякую тобі за це.","","",""
"Integrated","ZagreusField_","4207","ZagreusField_4207","","","","Допомога згори.","","",""
"Integrated","ZagreusField_","4208","ZagreusField_4208","","","","Дякую, Олімпе.","","",""
"Integrated","ZagreusField_","4209","ZagreusField_4209","","","","Послання отримане.","","",""
"Integrated","ZagreusField_","4210","ZagreusField_4210","","","","Ну гаразд.","","",""
"Integrated","ZagreusField_","4211","ZagreusField_4211","","","","Могутність Олімпу.","","",""
"Integrated","ZagreusField_","4212","ZagreusField_4212","","","","Вууу.","","",""
"Integrated","ZagreusField_","4213","ZagreusField_4213","","","","Буду тобі винен.","","",""
"Integrated","ZagreusField_","4214","ZagreusField_4214","","","","Зручно.","","",""
"Integrated","ZagreusField_","4225","ZagreusField_4225","","","","Приємно мати з тобою справу!","","",""
"Integrated","ZagreusField_","4226","ZagreusField_4226","","","","Ну, тоді побачимося!","","",""
"Integrated","ZagreusField_","4227","ZagreusField_4227","","","","Гарно побалакали!","","",""
"Integrated","ZagreusField_","4228","ZagreusField_4228","","","","Блискуче!","","",""
"Integrated","ZagreusField_","4229","ZagreusField_4229","","","","От і все!","","",""
"Integrated","ZagreusField_","4230","ZagreusField_4230","","","","Знову ви двоє!","","",""
"Integrated","ZagreusField_","4231","ZagreusField_4231","","","","Ви двоє, вже готові зустрітись зі мною, га?","","",""
"Integrated","ZagreusField_","4232","ZagreusField_4232","","","","Привіт, Мегагоргоно!","","",""
"Integrated","ZagreusField_","4233","ZagreusField_4233","","","","Мегагоргона!","","",""
"Integrated","ZagreusField_","4234","ZagreusField_4234","","","","Бувайте, ви двоє.","","",""
"Integrated","ZagreusField_","4235","ZagreusField_4235","","","","Ще побачимось.","","",""
"Integrated","ZagreusField_","4236","ZagreusField_4236","","","","Прощавай, величезна голова горгони.","","",""
"Integrated","ZagreusField_","4237","ZagreusField_4237","","","","Ось і все для цієї парочки.","","",""
"Integrated","ZagreusField_","4238","ZagreusField_4238","","","","Ненавиджу цих двох.","","",""
"Integrated","ZagreusField_","4239","ZagreusField_4239","","","","Досить цього.","","",""
"Integrated","ZagreusField_","4240","ZagreusField_4240","","","","Асфодель...","","",""
"Integrated","ZagreusField_","4241","ZagreusField_4241","","","","Гаряче тут...","","",""
"Integrated","ZagreusField_","4242","ZagreusField_4242","","","","Скоро буду, Лерні...","","",""
"Integrated","ZagreusField_","4243","ZagreusField_4243","","","","Скоро буду, Кістяна Гідро...","","",""
"Integrated","ZagreusField_","4244","ZagreusField_4244","","","","Угх, ця спека...","","",""
"Integrated","ZagreusField_","4245","ZagreusField_4245","","","","Кістяна Гідра чекає...","","",""
"Integrated","ZagreusField_","4246","ZagreusField_4246","","","","Лерні чекає...","","",""
"Integrated","ZagreusField_","4247","ZagreusField_4247","","","","Мені подобається цей сірчаний запах...","","",""
"Integrated","ZagreusField_","4248","ZagreusField_4248","","","","Набагато приємніший клімат.","","",""
"Integrated","ZagreusField_","4249","ZagreusField_4249","","","","Все так зелено...","","",""
"Integrated","ZagreusField_","4250","ZagreusField_4250","","","","Пора розпочати бій...","","",""
"Integrated","ZagreusField_","4251","ZagreusField_4251","","","","Що ж, настав час вбивати героїв.","","",""
"Integrated","ZagreusField_","4252","ZagreusField_4252","","","","Мертвим тут, мабуть, добре.","","",""
"Integrated","ZagreusField_","4253","ZagreusField_4253","","","","Приємна температура.","","",""
"Integrated","ZagreusField_","4254","ZagreusField_4254","","","","Впевнений, що Сатири повернулися...","","",""
"Integrated","ZagreusField_","4255","ZagreusField_4255","","","","Я майже вибрався...","","",""
"Integrated","ZagreusField_","4256","ZagreusField_4256","","","","Бережіться, гризуни...","","",""
"Integrated","ZagreusField_","4257","ZagreusField_4257","","","","Ну хоча б більше не доведеться битися з мертвими.","","",""
"Integrated","ZagreusField_","4258","ZagreusField_4258","","","","Залишилось лише минути Цербера.","","",""
"Integrated","ZagreusField_","4259","ZagreusField_4259","","","","Боги, даруйте мені Мішок Сатирів якнайшвидше.","","",""
"Integrated","ZagreusField_","4264","ZagreusField_4264","","","","Я бачу, як ти долаєш дикість та миришся зі смертю!","","",""
"Integrated","ZagreusField_","4273","ZagreusField_4273","","","","Аргх.","","",""
"Integrated","ZagreusField_","4282","ZagreusField_4282","","","","Гей, а її я знаю...!","","",""
"Unused","ZagreusField_","4303","ZagreusField_4303","","","","Ти все вірно почула, Мег. Проте, ти не почула, що я вирішив повернутись додому. Я зробив те, що мав зробити. І тепер... я збираюсь зробити це знову.","","",""
"Unused","ZagreusField_","4304","ZagreusField_4304","","","","Це не від нас вона там ховається. Батько відпустив її. Він ніколи й не збирався йти за нею. Тому я ціную твою турботу; але я відшукаю її знову.","","",""
"Integrated","ZagreusField_","4319","ZagreusField_4319","","","","Так. Хоча, між нами кажучи, пане, дуже важливо, щоб ви зберегли цей секрет, якщо можна. Головне, що вона тут. А ви... вам доводилось колись з нею зустрітись?","","",""
"Integrated","ZagreusField_","4322","ZagreusField_4322","","","","Тут... чудово.","","",""
"Integrated","ZagreusField_","4323","ZagreusField_4323","","","","Що це за штуки...","","",""
"Integrated","ZagreusField_","4328","ZagreusField_4328","","","","Сила полювання, звучить як непогана супутниця.","","",""
"Integrated","ZagreusField_","4330","ZagreusField_4330","","","","Вперед!","","",""
"Integrated","ZagreusField_","4345","ZagreusField_4345","","","","Батьку!!","","",""
"Integrated","ZagreusField_","4347","ZagreusField_4347","","","","Аргх, надто близько...","","",""
"Integrated","ZagreusField_","4348","ZagreusField_4348","","","","Ммф, гадаю, досить непогано...","","",""
"Integrated","ZagreusField_","4349","ZagreusField_4349","","","","...Фух....","","",""
"Integrated","ZagreusField_","4350","ZagreusField_4350","","","","...Заледве вижив...","","",""
"Integrated","ZagreusField_","4351","ZagreusField_4351","","","","...На його місці міг би бути я.","","",""
"Integrated","ZagreusField_","4352","ZagreusField_4352","","","","...Без проблем...","","",""
"Integrated","ZagreusField_","4353","ZagreusField_4353","","","","...Отже, вирішили.","","",""
"Integrated","ZagreusField_","4354","ZagreusField_4354","","","","...Майже дістав мене.","","",""
"Integrated","ZagreusField_","4355","ZagreusField_4355","","","","...Могло бути й гірше.","","",""
"Integrated","ZagreusField_","4356","ZagreusField_4356","","","","...Заледве вибрався...","","",""
"Integrated","ZagreusField_","4357","ZagreusField_4357","","","","...Надто близько.","","",""
"Integrated","ZagreusField_","4358","ZagreusField_4358","","","","...Хех. Живий і здоровий.","","",""
"Integrated","ZagreusField_","4359","ZagreusField_4359","","","","Це що, Форель?","","",""
"Integrated","ZagreusField_","4360","ZagreusField_4360","","","","Спіймав собі Форель.","","",""
"Integrated","ZagreusField_","4361","ZagreusField_4361","","","","Ще одна Форель.","","",""
"Integrated","ZagreusField_","4362","ZagreusField_4362","","","","Так, це Форель.","","",""
"Integrated","ZagreusField_","4363","ZagreusField_4363","","","","Виглядає як Форель.","","",""
"Integrated","ZagreusField_","4364","ZagreusField_4364","","","","Я впіймав Окуня?","","",""
"Integrated","ZagreusField_","4365","ZagreusField_4365","","","","Ще один Окунь, хах.","","",""
"Integrated","ZagreusField_","4366","ZagreusField_4366","","","","Ей, та це ж Окунь.","","",""
"Integrated","ZagreusField_","4367","ZagreusField_4367","","","","Впіймав собі Окуня.","","",""
"Integrated","ZagreusField_","4368","ZagreusField_4368","","","","На одного Окуня більше.","","",""
"Integrated","ZagreusField_","4369","ZagreusField_4369","","","","Вау, це Осетер!","","",""
"Integrated","ZagreusField_","4370","ZagreusField_4370","","","","Я впіймав Осетра?","","",""
"Integrated","ZagreusField_","4371","ZagreusField_4371","","","","Це Осетер!","","",""
"Integrated","ZagreusField_","4372","ZagreusField_4372","","","","Величенький такий Осетер.","","",""
"Integrated","ZagreusField_","4373","ZagreusField_4373","","","","Що на цей раз, ще один Осетер?!","","",""
"Integrated","ZagreusField_","4374","ZagreusField_4374","","","","До роботи.","","",""
"Integrated","ZagreusField_","4375","ZagreusField_4375","","","","Гаразд, час працювати.","","",""
"Integrated","ZagreusField_","4376","ZagreusField_4376","","","","Тоді до діла.","","",""
"Integrated","ZagreusField_","4377","ZagreusField_4377","","","","Зараз же приймаюсь за роботу.","","",""
"Integrated","ZagreusField_","4378","ZagreusField_4378","","","","Приймаюсь за роботу... зараз же.","","",""
"Integrated","ZagreusField_","4379","ZagreusField_4379","","","","Що ж, зробімо це.","","",""
"Integrated","ZagreusField_","4380","ZagreusField_4380","","","","Знову час вибиратись звідси.","","",""
"Integrated","ZagreusField_","4381","ZagreusField_4381","","","","Час вибиратись звідси.","","",""
"Integrated","ZagreusField_","4382","ZagreusField_4382","","","","Час приступати до роботи.","","",""
"Integrated","ZagreusField_","4383","ZagreusField_4383","","","","Ну гаразд, настав час сяяти.","","",""
"Integrated","ZagreusField_","4384","ZagreusField_4384","","","","Це для тебе, Мамо.","","",""
"Integrated","ZagreusField_","4385","ZagreusField_4385","","","","Цього разу мене ніхто не зупинить.","","",""
"Integrated","ZagreusField_","4386","ZagreusField_4386","","","","Годі з мене Тартару.","","",""
"Integrated","ZagreusField_","4387","ZagreusField_4387","","","","Бувай, Тартаре.","","",""
"Integrated","ZagreusField_","4388","ZagreusField_4388","","","","Вирвався з Тартару.","","",""
"Integrated","ZagreusField_","4389","ZagreusField_4389","","","","Ще побачимось, Тартаре.","","",""
"Integrated","ZagreusField_","4390","ZagreusField_4390","","","","Більше немає куди йти, тільки вгору.","","",""
"Integrated","ZagreusField_","4391","ZagreusField_4391","","","","Ближче до поверхні.","","",""
"Integrated","ZagreusField_","4392","ZagreusField_4392","","","","Наступний поверх.","","",""
"Integrated","ZagreusField_","4393","ZagreusField_4393","","","","Вперед та вгору.","","",""
"Integrated","ZagreusField_","4394","ZagreusField_4394","","","","Все ближче...","","",""
"Integrated","ZagreusField_","4395","ZagreusField_4395","","","","Бувай, Асфоделю.","","",""
"Integrated","ZagreusField_","4396","ZagreusField_4396","","","","Асфодель залишився позаду.","","",""
"Integrated","ZagreusField_","4397","ZagreusField_4397","","","","Треба вибиратися з цієї бісової спеки.","","",""
"Integrated","ZagreusField_","4398","ZagreusField_4398","","","","Годі з мене цього місця.","","",""
"Integrated","ZagreusField_","4399","ZagreusField_4399","","","","Ще один поверх.","","",""
"Integrated","ZagreusField_","4400","ZagreusField_4400","","","","Наступний регіон.","","",""
"Integrated","ZagreusField_","4401","ZagreusField_4401","","","","Що ж, уперед.","","",""
"Integrated","ZagreusField_","4402","ZagreusField_4402","","","","Сподіваюся, вам сподобалося шоу!","","",""
"Integrated","ZagreusField_","4403","ZagreusField_4403","","","","Незабаром має початись ще один такий виступ!","","",""
"Integrated","ZagreusField_","4404","ZagreusField_4404","","","","Насолоджуйтесь рештою вашого існування, тіні!","","",""
"Integrated","ZagreusField_","4405","ZagreusField_4405","","","","Насолоджуйтеся, тіні!","","",""
"Integrated","ZagreusField_","4406","ZagreusField_4406","","","","Отже, тоді, я пішов!","","",""
"Integrated","ZagreusField_","4407","ZagreusField_4407","","","","Я через чорний хід вийду, дякую!","","",""
"Integrated","ZagreusField_","4408","ZagreusField_4408","","","","Радий був вас розважити, тіні!","","",""
"Integrated","ZagreusField_","4409","ZagreusField_4409","","","","Обов'язково приходьте ще, гаразд?","","",""
"Integrated","ZagreusField_","4410","ZagreusField_4410","","","","Єлисейські поля позаду.","","",""
"Integrated","ZagreusField_","4411","ZagreusField_4411","","","","Пробився через Єлисейські поля.","","",""
"Integrated","ZagreusField_","4412","ZagreusField_4412","","","","Я йду звідси.","","",""
"Integrated","ZagreusField_","4413","ZagreusField_4413","","","","Я майже угорі.","","",""
"Integrated","ZagreusField_","4414","ZagreusField_4414","","","","Я майже вибрався.","","",""
"Integrated","ZagreusField_","4415","ZagreusField_4415","","","","Я впораюся знову.","","",""
"Integrated","ZagreusField_","4416","ZagreusField_4416","","","","Саме те, що я хотів.","","",""
"Integrated","ZagreusField_","4417","ZagreusField_4417","","","","Це не дасть мені загинути.","","",""
"Integrated","ZagreusField_","4418","ZagreusField_4418","","","","Все краще ніж вмирати.","","",""
"Integrated","ZagreusField_","4419","ZagreusField_4419","","","","Це точно має допомогти.","","",""
"Integrated","ZagreusField_","4420","ZagreusField_4420","","","","Варте того.","","",""
"Integrated","ZagreusField_","4421","ZagreusField_4421","","","","Дідько, не можу собі це дозволити.","","",""
"Integrated","ZagreusField_","4422","ZagreusField_4422","","","","Мені б це дуже знадобилося...","","",""
"Integrated","ZagreusField_","4423","ZagreusField_4423","","","","Невдалий час, щоб закінчились гроші.","","",""
"Integrated","ZagreusField_","4424","ZagreusField_4424","","","","Те, що потрібно, ось тільки...","","",""
"Integrated","ZagreusField_","4425","ZagreusField_4425","","","","Настав час витратити трохи монет.","","",""
"Integrated","ZagreusField_","4426","ZagreusField_4426","","","","Одна з крамниць Харона.","","",""
"Integrated","ZagreusField_","4427","ZagreusField_4427","","","","Здається, попереду мене чекають пропозиції від Харона.","","",""
"Integrated","ZagreusField_","4428","ZagreusField_4428","","","","Хм, а тут цілий ринок.","","",""
"Integrated","ZagreusField_","4429","ZagreusField_4429","","","","Ринок на березі річки.","","",""
"Integrated","ZagreusField_","4430","ZagreusField_4430","","","","Харон облаштував крамницю.","","",""
"Integrated","ZagreusField_","4431","ZagreusField_4431","","","","Передавай Гермесу привіт від мене!","","",""
"Integrated","ZagreusField_","4432","ZagreusField_4432","","","","Мої вітання Гермесу!","","",""
"Integrated","ZagreusField_","4433","ZagreusField_4433","","","","Побачимось, Хароне!","","",""
"Integrated","ZagreusField_","4434","ZagreusField_4434","","","","Красно дякую, Хароне!","","",""
"Integrated","ZagreusField_","4435","ZagreusField_4435","","","","Привіт, Хароне!","","",""
"Integrated","ZagreusField_","4436","ZagreusField_4436","","","","Гей Хароне.","","",""
"Integrated","ZagreusField_","4437","ZagreusField_4437","","","","Маєш гарний вигляд, Хароне.","","",""
"Integrated","ZagreusField_","4438","ZagreusField_4438","","","","У тебе відчинено, приятелю?","","",""
"Integrated","ZagreusField_","4439","ZagreusField_4439","","","","Що нового, приятелю?","","",""
"Integrated","ZagreusField_","4440","ZagreusField_4440","","","","Непоганий вибір.","","",""
"Integrated","ZagreusField_","4441","ZagreusField_4441","","","","Широкий асортимент, приятелю.","","",""
"Integrated","ZagreusField_","4442","ZagreusField_4442","","","","Багато чого в наявності.","","",""
"Integrated","ZagreusField_","4443","ZagreusField_4443","","","","В наявності є непогані речі.","","",""
"Integrated","ZagreusField_","4444","ZagreusField_4444","","","","У тебе закінчились запаси, Хароне!","","",""
"Integrated","ZagreusField_","4445","ZagreusField_4445","","","","Що ще у тебе є, Хароне?!","","",""
"Integrated","ZagreusField_","4446","ZagreusField_4446","","","","<Зітхає>","","",""
"Integrated","ZagreusField_","4447","ZagreusField_4447","","","","<Насмішка>","","",""
"Integrated","ZagreusField_","4448","ZagreusField_4448","","","","Ох.","","",""
"Integrated","ZagreusField_","4449","ZagreusField_4449","","","","Як це він...","","",""
"Integrated","ZagreusField_","4450","ZagreusField_4450","","","","Згинув.","","",""
"Integrated","ZagreusField_","4451","ZagreusField_4451","","","","Бувай.","","",""
"Integrated","ZagreusField_","4452","ZagreusField_4452","","","","Та я й не збирався.","","",""
"Integrated","ZagreusField_","4453","ZagreusField_4453","","","","Я на правильному шляху.","","",""
"Integrated","ZagreusField_","4454","ZagreusField_4454","","","","Спробувати ще раз не зашкодить.","","",""
"Integrated","ZagreusField_","4455","ZagreusField_4455","","","","Побачимося нагорі, хлопчику.","","",""
"Integrated","ZagreusField_","4456","ZagreusField_4456","","","","Смертні знають, як отримати від життя максимум.","","",""
"Integrated","ZagreusField_","4457","ZagreusField_4457","","","","Цікаво, чи вийде в мене знову тебе здолати.","","",""
"Integrated","ZagreusField_","4458","ZagreusField_4458","","","","Радий, що у нас хороші відносини...","","",""
"Integrated","ZagreusField_","4459","ZagreusField_4459","","","","Здається, я знайшов своє місце.","","",""
"Integrated","ZagreusField_","4460","ZagreusField_4460","","","","Він має рацію.","","",""
"Integrated","ZagreusField_","4461","ZagreusField_4461","","","","Скоро побачимось, Мег.","","",""
"Integrated","ZagreusField_","4462","ZagreusField_4462","","","","Ніхто не йде звідси.","","",""
"Integrated","ZagreusField_","4463","ZagreusField_4463","","","","Ну не знаю, на поверхні досить непогано.","","",""
"Integrated","ZagreusField_","4464","ZagreusField_4464","","","","Ти ж це не серйозно, Батьку.","","",""
"Integrated","ZagreusField_","4465","ZagreusField_4465","","","","Я - бог крові.","","",""
"Integrated","ZagreusField_","4466","ZagreusField_4466","","","","Гадаю, це був комплімент!","","",""
"Integrated","ZagreusField_","4467","ZagreusField_4467","","","","Як все змінилось.","","",""
"Integrated","ZagreusField_","4468","ZagreusField_4468","","","","Я успадкував очі обох своїх батьків.","","",""
"Integrated","ZagreusField_","4469","ZagreusField_4469","","","","У мене найкращий вчитель з тих, хто коли-небудь жив на землі.","","",""
"Integrated","ZagreusField_","4470","ZagreusField_4470","","","","Мої особливості зробили мене сильнішим.","","",""
"Integrated","ZagreusField_","4471","ZagreusField_4471","","","","Тост. За моїх друзів та родину...","","",""
"Integrated","ZagreusField_","4472","ZagreusField_4472","","","","Клянуся, ця родина...","","",""
"Integrated","ZagreusField_","4473","ZagreusField_4473","","","","Напевно, я все ще намагаюсь окреслити особисті межі.","","",""
"Integrated","ZagreusField_","4474","ZagreusField_4474","","","","Ну хоча б цьому ти мене навчив.","","",""
"Integrated","ZagreusField_","4475","ZagreusField_4475","","","","Я люблю бігати, дякую.","","",""
"Integrated","ZagreusField_","4476","ZagreusField_4476","","","","Гаразд.","","",""
"Integrated","ZagreusField_","4477","ZagreusField_4477","","","","Ти теж постарайся.","","",""
"Integrated","ZagreusField_","4478","ZagreusField_4478","","","","Побувати там все одно буває приємно.","","",""
"Integrated","ZagreusField_","4479","ZagreusField_4479","","","","Я подивлюся, що зможу зробити.","","",""
"Integrated","ZagreusField_","4480","ZagreusField_4480","","","","Це наш дім.","","",""
"Integrated","ZagreusField_","4481","ZagreusField_4481","","","","Отже, прийшов час її підтримати.","","",""
"Integrated","ZagreusField_","4482","ZagreusField_4482","","","","Трохи гордості не завадить.","","",""
"Integrated","ZagreusField_","4483","ZagreusField_4483","","","","Зарядив.","","",""
"Integrated","ZagreusField_","4484","ZagreusField_4484","","","","Зарядив!","","",""
"Integrated","ZagreusField_","4485","ZagreusField_4485","","","","Авжеж.","","",""
"Integrated","ZagreusField_","4486","ZagreusField_4486","","","","Готовий, поїхали.","","",""
"Integrated","ZagreusField_","4487","ZagreusField_4487","","","","Гаразд.","","",""
"Integrated","ZagreusField_","4488","ZagreusField_4488","","","","Гаразд!","","",""
"Integrated","ZagreusField_","4489","ZagreusField_4489","","","","Жодних вбивств.","","",""
"Integrated","ZagreusField_","4490","ZagreusField_4490","","","","Я невинний.","","",""
"Integrated","ZagreusField_","4491","ZagreusField_4491","","","","Наступного разу, Тісіфоно.","","",""
"Integrated","ZagreusField_","4492","ZagreusField_4492","","","","Ще обов'язково побачимось.","","",""
"Integrated","ZagreusField_","4493","ZagreusField_4493","","","","З нею непросто.","","",""
"Integrated","ZagreusField_","4494","ZagreusField_4494","","","","Приємно було побалакати.","","",""
"Integrated","ZagreusField_","4495","ZagreusField_4495","","","","А, яка ж вона...","","",""
"Integrated","ZagreusField_","4496","ZagreusField_4496","","","","","","",""
"Integrated","ZagreusField_","4497","ZagreusField_4497","","","","Вона сильна...","","",""
"Integrated","ZagreusField_","4498","ZagreusField_4498","","","","Добив її.","","",""
"Integrated","ZagreusField_","4499","ZagreusField_4499","","","","Їй це не сподобається.","","",""
"Integrated","ZagreusField_","4500","ZagreusField_4500","","","","Аах.","","",""
"Integrated","ZagreusField_","4501","ZagreusField_4501","","","","Освіжаюче!","","",""
"Integrated","ZagreusField_","4502","ZagreusField_4502","","","","Хрустить.","","",""
"Integrated","ZagreusField_","4503","ZagreusField_4503","","","","Прохолодна та свіжа.","","",""
"Integrated","ZagreusField_","4504","ZagreusField_4504","","","","Це добре.","","",""
"Integrated","ZagreusField_","4505","ZagreusField_4505","","","","Фух.","","",""
